source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES
,0,145.69166658922535,-26.00395501324792,blank_area,GA.GeologicProvince.550790,,,,
,0,124.23112871367654,-25.21403313612533,blank_area,GA.GeologicProvince.466902,,,,
,0,146.2251,-36.29850000000004,other_deposit,,Unnamed Flourite Occurrence,mineral deposit,VIC,Fluorite
Calliope,1,151.2075411614958,-24.06680218675973,positive,,,,,
Kangiara,1,148.76074648957314,-34.65474681393846,positive,,,,,
,0,116.0014,-30.262900000000013,other_deposit,,Gingima (Jingemia) Cave Guano (70),mineral deposit,WA,Phosphate
,0,148.52537402145236,-25.276912446440367,blank_area,GA.GeologicProvince.530059,,,,
,0,115.84094524262606,-25.688765948584027,blank_area,GA.GeologicProvince.466901,,,,
,0,138.1309,-30.798100000000005,other_deposit,,MORISHS ADIT,MINE,SA,Lead
,0,118.8464,-22.924099999999985,other_deposit,,Packsaddle 1 West,mineral deposit,WA,Iron
Calgoa,1,152.18188110435918,-25.852194413081207,positive,,,,,
,0,119.75929999999998,-23.62060000000008,other_deposit,,Newman / Boral,mineral deposit,WA,"Aggregate - undifferentiated, Granite"
Mount Turner,1,143.3694407901187,-18.2408964004527,positive,,,,,
,0,129.58164963743206,-18.561221927364976,blank_area,GA.GeologicProvince.467226,,,,
Eurowie,1,147.42429916841795,-33.84276454132544,positive,,,,,
Rosevale,1,147.35093764206133,-34.317513143668904,positive,,,,,
,0,135.66515480949147,-19.49310914039604,blank_area,GA.GeologicProvince.529556,,,,
,0,141.4998,-37.21389999999998,other_deposit,,MOREE,deposit,SA,Basalt
,0,136.441,-33.66299999999999,other_deposit,,SHANNON CREEK,DEPOSIT,SA,Dolomite
,0,114.4612,-26.69840000000001,other_deposit,,Borrow Pit Calcrete 5,mineral deposit,WA,Caliche
,0,124.86015468909989,-23.975171011454083,blank_area,GA.GeologicProvince.466902,,,,
Copper Hill,1,148.88347361529125,-33.03923599415771,positive,,,,,
,0,131.05563893073796,-20.5203348095976,blank_area,GA.GeologicProvince.468269,,,,
,0,116.85588665161065,-23.869772708125065,blank_area,GA.GeologicProvince.464560,,,,
,0,136.4539867087354,-18.65454623997225,blank_area,GA.GeologicProvince.468269,,,,
Cargo,1,148.78252266859369,-33.413299159941545,positive,,,,,
,0,116.3599,-22.795000000000048,other_deposit,,Wyloo Marble,mineral deposit,WA,"Marble, Dimension stone"
,0,120.9642,-30.98770000000001,other_deposit,,Ubini Sand,mineral deposit,WA,Sand - undifferentiated
,0,133.07707785558992,-27.732170030245264,blank_area,GA.GeologicProvince.576283,,,,
,0,117.35380000000002,-30.72839999999998,other_deposit,,Koorda NW,mineral deposit,WA,Gypsum
,0,116.2514,-33.75039999999996,other_deposit,,Boyup Basin / Griffin Coal,mineral deposit,WA,"Coal - undifferentiated, Gravel, Sand - undifferentiated, Sandstone"
,0,147.07337761579416,-29.106790546724262,blank_area,GA.GeologicProvince.529302,,,,
Rosevale,1,147.41465461237806,-34.33037382025648,positive,,,,,
Endeavour 43 (E43),1,147.4850036824825,-33.74825270343972,positive,,,,,
Carangera,1,149.21808804056784,-33.37651736811487,positive,,,,,
Homer,1,147.38427129179018,-34.17596597943405,positive,,,,,
Dairy Hill,1,148.90832760104828,-33.23349590940097,positive,,,,,
Dairy Hill,1,148.89073023955126,-33.257440265522014,positive,,,,,
,0,120.0135,-20.399700000000024,other_deposit,,Nimingarra B,mineral deposit,WA,"Alumina, Phosphorus, Unspecified/Unknown, Iron"
,0,150.6659,-23.19570000000006,other_deposit,,BONDOOLA,OPERATING MINE,QLD,Unspecified/Unknown
Mt. Poole,1,152.37105634872148,-29.86461990434175,positive,,,,,
Gibraltar Rock,1,152.39572047775195,-26.13299661562633,positive,,,,,
,0,148.2815,-42.01119999999992,other_deposit,,Friendly Beaches,deposit,TAS,Industrial mineral
Racecourse (Bushranger),1,149.67520922432487,-33.84667415463847,positive,,,,,
,0,127.78984302282949,-19.199761073173597,blank_area,GA.GeologicProvince.468269,,,,
,0,119.9273,-26.5926,other_deposit,,Pizarro,Mine - Openpit,WA,Lead
,0,140.6455,-32.524100000000004,other_deposit,,RED DAM,deposit,SA,Iron
Coppin Gap (Spinifex Ridge),1,120.1109145681365,-20.91767433790929,positive,,,,,
,0,134.5169975529893,-27.231310521150867,blank_area,GA.GeologicProvince.22115,,,,
,0,116.1591,-31.331099999999974,other_deposit,,Areas 8-1 & 8-2 - Bindoon,mineral deposit,WA,"Alumina, Unspecified/Unknown, Bauxite"
,0,136.68031612909874,-18.94980506068869,blank_area,GA.GeologicProvince.468269,,,,
Kangaroo Hill,1,147.359229576283,-34.14461112172769,positive,,,,,
,0,144.23681868495592,-29.296048184361588,blank_area,GA.GeologicProvince.20489,,,,
Coppin Gap (Spinifex Ridge),1,120.11914129790668,-20.891433393973124,positive,,,,,
,0,118.5313,-22.930899999999955,other_deposit,,Juna Downs South - Brockman Detritals,mineral deposit,WA,Iron
,0,118.432,-30.91529999999996,other_deposit,,Calcaling,mineral deposit,WA,"Feldspar, Quartz - undifferentiated, Quartz - smokey, Granite"
,0,116.5027,-21.99419999999998,other_deposit,,Bungaroo South Western Area,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron"
Caravel (Bindi and Dasher),1,116.61436148956136,-30.98376826824232,positive,,,,,
Greenvale Project (Cockie Creek deposit),1,144.72952605242847,-19.08460005527085,positive,,,,,
,0,119.1009,-22.61600000000001,other_deposit,,Yandi Rail (BHPB) Gravel 1,mineral deposit,WA,"Gravel, Sand - undifferentiated, Aggregate - undifferentiated"
Rosevale,1,147.43260313318902,-34.31695644676141,positive,,,,,
Dogwood,1,147.96586184050864,-37.584287078188645,positive,,,,,
,0,139.9745,-34.72179999999997,other_deposit,,MINDARIE A1,deposit,SA,Heavy minerals
,0,116.5847,-28.352899999999973,other_deposit,,Yalgoo Gravel pit 1 / Main Roads,mineral deposit,WA,Gravel
,0,147.24678187734182,-35.1528924468379,blank_area,GA.GeologicProvince.559178,,,,
,0,121.0387,-21.51480000000005,other_deposit,,Pearana 1 Mn,mineral deposit,WA,Manganese
Calgoa,1,152.25925977063153,-25.850121804930165,positive,,,,,
Yeoval,1,148.6419054733622,-32.72215249216677,positive,,,,,
,0,118.5869,-24.645299999999985,other_deposit,,Abra Barite,mineral deposit,WA,Barite
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.00991614565916,-32.94363493943688,positive,,,,,
Eurowie,1,147.46604745918296,-33.865288998268625,positive,,,,,
,0,125.6080623573798,-24.81748647558513,blank_area,GA.GeologicProvince.22115,,,,
,0,134.99000431548558,-18.02206181209829,blank_area,GA.GeologicProvince.468269,,,,
,0,135.1979,-32.8484,other_deposit,,TCHARKULDU HILL,DEPOSIT,SA,Granite
,0,143.1704,-35.92330000000002,other_deposit,,Longbeach,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon"
Gibraltar Rock,1,152.36846421654238,-26.15467095301583,positive,,,,,
,0,145.16685961299856,-33.81013196073639,blank_area,GA.GeologicProvince.559207,,,,
,0,127.23523821045262,-23.743567576061768,blank_area,GA.GeologicProvince.467256,,,,
Frogmore,1,148.85485742033876,-34.27184208812088,positive,,,,,
,0,126.99029033731875,-16.68102983909361,blank_area,GA.GeologicProvince.467107,,,,
Rosevale,1,147.42309948776182,-34.274159292452744,positive,,,,,
,0,139.02565752794325,-28.292910475563858,blank_area,GA.GeologicProvince.529302,,,,
Coalstoun,1,151.87382535095455,-25.634729407146683,positive,,,,,
,0,114.3179,-28.22690000000004,other_deposit,,Beach - Broken Anchor Bay,mineral deposit,WA,"Heavy minerals, Garnet, Ilmenite, Zircon"
,0,132.6822340375128,-23.54743966558941,blank_area,GA.GeologicProvince.364772,,,,
Eurowie,1,147.430511091792,-33.84021892643938,positive,,,,,
,0,142.30558783783832,-24.282341531645265,blank_area,GA.GeologicProvince.529302,,,,
,0,129.8568302010621,-24.288581096295207,blank_area,GA.GeologicProvince.22078,,,,
,0,137.2179678077063,-25.147433349856065,blank_area,GA.GeologicProvince.529801,,,,
,0,130.44871566308743,-29.074297587608072,blank_area,GA.GeologicProvince.22115,,,,
,0,130.5385936107347,-25.276489975072664,blank_area,GA.GeologicProvince.22078,,,,
,0,118.6669,-23.17459999999996,other_deposit,,West Angelas Deposit D,mineral deposit,WA,Iron
Netley Hill,1,140.04258070855838,-32.80117227800555,positive,,,,,
Briggs,1,150.7464316727582,-23.97681651608603,positive,,,,,
Peak Hill,1,148.2176352279847,-32.74908700331201,positive,,,,,
Limonite Hill,1,150.64406391813952,-23.69088342536879,positive,,,,,
,0,140.89010849043123,-23.677656556722567,blank_area,GA.GeologicProvince.559199,,,,
,0,117.07030000000002,-20.852999999999984,other_deposit,,Gregory West 2 - Andover,mineral deposit,WA,"Aggregate - marine, Aggregate - undifferentiated, Aggregate - coarse, Granite"
Endeavour E-31N,1,148.0833422153017,-32.92337136711631,positive,,,,,
,0,115.5462,-30.774999999999988,other_deposit,,Cataby Pit 5,mineral deposit,WA,"Heavy minerals, Ilmenite, Zircon, Rutile"
Kingswood,1,148.04322429948135,-32.40641897038904,positive,,,,,
,0,141.76361633188813,-26.087751215599678,blank_area,GA.GeologicProvince.529302,,,,
,0,122.48850000000002,-31.06889999999997,other_deposit,,Roe Hills South Shaft,mineral deposit,WA,Opal
,0,129.48234722079894,-27.951875856186835,blank_area,GA.GeologicProvince.576217,,,,
Thursdays Gossan-Junction Reef (Victor 1 and Victor 2),1,142.60904067615328,-37.61999541445012,positive,,,,,
,0,133.1707858402249,-22.17472401192366,blank_area,GA.GeologicProvince.364771,,,,
,0,132.58087690300675,-16.50268491780147,blank_area,GA.GeologicProvince.468269,,,,
Kangaroo Hill,1,147.38633866417726,-34.08591904616376,positive,,,,,
Chicane,1,147.3710027836005,-34.26128091602609,positive,,,,,
,0,145.8122,-36.85830000000003,other_deposit,,Strathbogie,mineral deposit,VIC,Granite
,0,143.81046822046724,-24.77471595383538,blank_area,GA.GeologicProvince.529302,,,,
Dimbulah,1,145.07856050130832,-17.249843680607707,positive,,,,,
Copperhead (Julivon Creek),1,148.2930674351041,-20.55419649735853,positive,,,,,
,0,153.5232,-27.456500000000005,other_deposit,,FISHERMAN (REDLAND SHIRE COUNCIL),OPERATING MINE,QLD,Unspecified/Unknown
,0,126.5621235023358,-17.8125342305059,blank_area,GA.GeologicProvince.467107,,,,
,0,119.12209084759664,-24.3509090843112,blank_area,GA.GeologicProvince.464562,,,,
,0,126.696520965673,-18.074576088695387,blank_area,GA.GeologicProvince.467107,,,,
,0,116.94100000000002,-28.763700000000014,other_deposit,,Golden Grove - Gravel Pit A,mineral deposit,WA,Gravel
,0,134.54037329409329,-23.79527747728061,blank_area,GA.GeologicProvince.467256,,,,
,0,129.8625404673569,-15.64318024429488,blank_area,GA.GeologicProvince.569185,,,,
Brazen,1,148.05812861589746,-32.96968868533366,positive,,,,,
,0,132.7305232260082,-20.261966556815004,blank_area,GA.GeologicProvince.22109,,,,
,0,115.1182,-33.80880000000001,other_deposit,,Harmans Mill Road Lot 112 Metricup / CIM,Mine - Openpit,WA,Sand - undifferentiated
,0,137.5431,-35.663900000000005,other_deposit,,SPRINGS,MINE,SA,"Salt, Gypsum"
,0,136.56384264496003,-29.15271623233032,blank_area,GA.GeologicProvince.529302,,,,
Whitewash,1,150.9038251716311,-24.80937079838023,positive,,,,,
,0,139.66896378874566,-26.158845876378845,blank_area,GA.GeologicProvince.20489,,,,
,0,123.956,-17.390599999999996,other_deposit,,May River South Gravel,mineral deposit,WA,"Gravel, Bush rock"
,0,137.7203,-34.012399999999964,other_deposit,,DOORA,deposit,SA,Kaolin
,0,129.85743127929842,-18.26065938924045,blank_area,GA.GeologicProvince.468269,,,,
,0,139.0088456124113,-27.757733436919395,blank_area,GA.GeologicProvince.529302,,,,
Briggs,1,150.7197053254264,-23.9825477571506,positive,,,,,
,0,116.54970000000002,-21.707800000000013,other_deposit,,Middle Robe Mesa 2403A,mineral deposit,WA,Iron
Thursdays Gossan-Junction Reef (Victor 1 and Victor 2),1,142.61779579700078,-37.60936844635288,positive,,,,,
,0,120.2904,-31.205000000000044,other_deposit,,Boorabbin Rock Quarry,mineral deposit,WA,"Dimension stone, Granite, Aggregate - undifferentiated, Ballast"
,0,125.35983811524656,-25.35398385644015,blank_area,GA.GeologicProvince.466902,,,,
,0,141.71477983887925,-20.30288718741307,blank_area,GA.GeologicProvince.529302,,,,
,0,137.4997887700913,-24.53619300174195,blank_area,GA.GeologicProvince.529551,,,,
,0,116.5849,-21.749700000000036,other_deposit,,Middle Robe Mesa 2403E,mineral deposit,WA,Iron
,0,121.9805,-18.449999999999967,other_deposit,,Cape Gourdon,mineral deposit,WA,Gravel
,0,148.93268278691053,-25.35190348356324,blank_area,GA.GeologicProvince.449962,,,,
,0,120.65900000000002,-23.56209999999998,other_deposit,,Robertson Range Southwest,mineral deposit,WA,"Unspecified/Unknown, Magnesia (magnesium oxide), Manganese, Phosphorus, Sulphur, Titanium dioxide, Alumina, Iron"
Copper Hill,1,148.91597415090962,-33.03230168550511,positive,,,,,
Copper Hills,1,119.9790956510678,-21.65823994953769,positive,,,,,
,0,138.283941821744,-19.405070978309816,blank_area,GA.GeologicProvince.529556,,,,
Coppin Gap (Spinifex Ridge),1,120.09872816903916,-20.8742574559476,positive,,,,,
Cadia East-Cadia Far East,1,148.96503129476656,-33.475965154365376,positive,,,,,
Ben Mohr,1,148.8706622203958,-21.261851706507937,positive,,,,,
,0,133.6415716091418,-21.293233277179496,blank_area,GA.GeologicProvince.364771,,,,
Monza,1,147.43296520007885,-34.218934481831575,positive,,,,,
,0,142.3079667654573,-33.45424113156175,blank_area,GA.GeologicProvince.550808,,,,
,0,127.60602305025957,-23.734689228628262,blank_area,GA.GeologicProvince.467256,,,,
,0,141.7900482998868,-20.875470059705425,blank_area,GA.GeologicProvince.529302,,,,
,0,153.348,-27.07689999999996,other_deposit,,YULE BANKS (MAR CON),OPERATING MINE,QLD,Sand - undifferentiated
,0,115.5906,-29.05999999999996,other_deposit,,Irwin River - Lockier,mineral deposit,WA,Coal - undifferentiated
,0,114.0291,-22.240800000000014,other_deposit,,Learmonth / Learmonth Limestone,mineral deposit,WA,Limestone
Kelly,1,119.83846382537504,-21.786795499647056,positive,,,,,
,0,132.83790232381804,-24.189883388179947,blank_area,GA.GeologicProvince.22078,,,,
,0,125.6010708311633,-23.09012653110033,blank_area,GA.GeologicProvince.468269,,,,
Homer,1,147.36104540059668,-34.16016797952791,positive,,,,,
Mandamah,1,147.31264100737064,-34.167221463467015,positive,,,,,
Mount Vista,1,147.92243794676767,-20.561010753637547,positive,,,,,
,0,131.147724886331,-21.149123852914485,blank_area,GA.GeologicProvince.576288,,,,
,0,145.7303,-17.08370000000001,other_deposit,,EDMONTON,OPERATING MINE,QLD,Unspecified/Unknown
,0,118.0099,-22.328199999999963,other_deposit,,Winmar,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Alumina, Iron"
Woolshed,1,147.40586465739344,-34.33208204653052,positive,,,,,
,0,143.56710132216637,-22.8879781331824,blank_area,GA.GeologicProvince.20489,,,,
,0,142.11926911728403,-26.9473549826824,blank_area,GA.GeologicProvince.20489,,,,
Coalstoun,1,151.82607480084292,-25.600963105116577,positive,,,,,
,0,122.17669999999998,-30.761400000000037,other_deposit,,Lake Yindarlgooda,mineral deposit,WA,"Nickel, Cobalt"
Temora Group (porphyry),1,147.47792104001132,-34.35486900695517,positive,,,,,
,0,126.14039640456978,-25.576119831250708,blank_area,GA.GeologicProvince.467262,,,,
Greens Creek,1,147.40675285912062,-34.31380890518123,positive,,,,,
Peak Hill,1,148.21676520902463,-32.73763696333882,positive,,,,,
Endeavour 43 (E43),1,147.4461532258018,-33.759061549713635,positive,,,,,
Ridgeway,1,148.95739267738838,-33.43928237112471,positive,,,,,
,0,124.7339,-17.52409999999997,other_deposit,,Blina Trial Pit,mineral deposit,WA,Diamond - undifferentiated
Kitticoola,1,139.16064850708693,-34.866827804545835,positive,,,,,
,0,136.5984,-33.10110000000004,other_deposit,,KIMBA NO.2,DEPOSIT,SA,Sand - undifferentiated
Mount Darcy,1,143.27378949013453,-18.20452888413339,positive,,,,,
,0,115.7348,-31.041299999999964,other_deposit,,Red Gully HMS,Deposit - Unspecified,WA,"Ilmenite, Leucoxene, Rutile, Unspecified/Unknown, Zircon, Heavy minerals"
,0,144.6924,-36.90859999999999,other_deposit,,Steatite Location,mineral deposit,VIC,Talc
Coalstoun,1,151.84378484248722,-25.57329448247347,positive,,,,,
,0,116.6557,-22.59490000000004,other_deposit,,Mesa 5 - Duck Creek,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron"
,0,144.8841,-40.772299999999966,other_deposit,,Illawong Plains 2,deposit,TAS,Zinc
,0,120.2964,-20.634099999999982,other_deposit,,Yarrie Rail Gravel 2,mineral deposit,WA,"Gravel, Sand - undifferentiated, Aggregate - undifferentiated"
Struck Oil,1,150.47474905203484,-23.639893256021544,positive,,,,,
Whitewash,1,150.91901140511504,-24.79310176303712,positive,,,,,
,0,133.42542698613144,-23.998291945267347,blank_area,GA.GeologicProvince.466901,,,,
,0,131.6424166109766,-29.120657561232623,blank_area,GA.GeologicProvince.576187,,,,
,0,134.15967555000225,-20.50736112898834,blank_area,GA.GeologicProvince.468265,,,,
Rosevale,1,147.38690475778867,-34.3265629926251,positive,,,,,
,0,134.5069573253736,-22.50915086210523,blank_area,GA.GeologicProvince.468269,,,,
,0,132.3946,-30.339799999999972,other_deposit,,BARTON WEST,DEPOSIT,SA,Heavy minerals
Moonmera,1,150.37676885361074,-23.551344311942007,positive,,,,,
Peak Hill,1,148.18481219455907,-32.758531253814205,positive,,,,,
,0,148.2225,-20.02159999999999,other_deposit,,BOWEN SALTWORKS,OPERATING MINE,QLD,Salt
,0,143.34177375306135,-23.66130571364413,blank_area,GA.GeologicProvince.20489,,,,
,0,128.77680000000004,-19.89910000000004,other_deposit,,Coyote Borrow Pit 1,mineral deposit,WA,Aggregate - undifferentiated
Mount Cannindah,1,151.27323173878986,-24.655060980658117,positive,,,,,
,0,152.3841,-27.011899999999955,other_deposit,,BRISBANE RIVER (WILSON 2),OPERATING MINE,QLD,Gravel
,0,134.6477,-29.3462,other_deposit,,PENRHYN,DEPOSIT,SA,Coal - undifferentiated
,0,138.16121649569644,-21.929704996754783,blank_area,GA.GeologicProvince.468269,,,,
,0,131.3861525014896,-20.968411908926083,blank_area,GA.GeologicProvince.364771,,,,
,0,115.03719999999998,-34.04890000000003,other_deposit,,Calgardup Cave East,mineral deposit,WA,Gravel
Ruddygore,1,144.5321876270909,-17.15331781346287,positive,,,,,
,0,115.94670000000002,-31.39290000000002,other_deposit,,Creighton Road Lot M1448 Lennard Brook / Hanson,mineral deposit,WA,"Unspecified/Unknown, Sand - undifferentiated, Silica sand"
Sunday Creek,1,148.4842051791701,-37.52099332354884,positive,,,,,
,0,115.5203,-34.282000000000004,other_deposit,,Jack Track,mineral deposit,WA,"Leucoxene, Heavy minerals, Ilmenite, Rutile, Zircon, Garnet"
Estoril,1,147.40684010668076,-34.2452217212162,positive,,,,,
,0,116.3812,-24.183700000000027,other_deposit,,Centipede Range,mineral deposit,WA,"Yttrium oxide, Yttrium, Uranium"
Coppin Gap (Spinifex Ridge),1,120.1179695520544,-20.89676840120145,positive,,,,,
,0,145.43348878973978,-21.716549155616107,blank_area,GA.GeologicProvince.529302,,,,
,0,115.81900000000002,-32.854599999999984,other_deposit,,Richards Rd Lot 15 Waroona / Waroona Resources,mineral deposit,WA,Sand - undifferentiated
,0,121.6806,-31.21840000000002,other_deposit,,Hunt,mineral deposit,WA,Nickel
,0,115.8952,-24.648800000000037,other_deposit,,Thirty Two Mile,mineral deposit,WA,Mica
,0,119.3368,-25.5513,other_deposit,,DeGrussa Geotechnical Test Pit,mineral deposit,WA,Gravel
,0,144.44419231132613,-23.476246922706373,blank_area,GA.GeologicProvince.20489,,,,
,0,113.8194,-26.168699999999987,other_deposit,,L'Haridon Bight South 2,mineral deposit,WA,"Limesand, Sea shells / shell grit"
,0,140.3265,-32.083800000000025,other_deposit,,WHITE ROCK SOUTH,deposit,SA,Fluorite
,0,119.4144,-21.88170000000002,other_deposit,,Coondina DC285,mineral deposit,WA,Tin
,0,142.9415,-37.28110000000007,other_deposit,,Various Parties-Ararat,mineral deposit,VIC,Magnesium
Halls Creek (Bommie deposit),1,127.45720456033584,-18.425850601952604,positive,,,,,
