source_deposit,LABEL,LONGITUDE,LATITUDE,PROVINCEID
,0,133.40287659804494,-19.5903684029759,GA.GeologicProvince.468265
,0,133.37473654458975,-28.33073911990512,GA.GeologicProvince.40671
,0,133.72825604710914,-23.761332110491956,GA.GeologicProvince.22078
,0,134.63795298614724,-23.919498728958303,GA.GeologicProvince.364772
,0,122.91358857260816,-25.588290844276685,GA.GeologicProvince.468269
,0,138.86787053457593,-25.582560217584938,GA.GeologicProvince.20489
,0,133.6740343140355,-19.82856750316017,GA.GeologicProvince.468269
,0,129.7821104009227,-22.87318825517844,GA.GeologicProvince.22113
,0,133.94386654085068,-21.75194315089297,GA.GeologicProvince.468269
,0,130.55892345968698,-19.368031854297048,GA.GeologicProvince.467226
Briggs,1,150.71933416451446,-23.95924525102732,
,0,146.40797320202196,-30.10174946639388,GA.GeologicProvince.530359
,0,130.71347714870242,-24.69935920737124,GA.GeologicProvince.466901
,0,147.0398160148539,-22.212129389668483,GA.GeologicProvince.20489
,0,136.07538980659135,-21.279825359415945,GA.GeologicProvince.468041
,0,136.42572967158875,-20.52346456619719,GA.GeologicProvince.468269
,0,135.55354708326632,-25.67790475111217,GA.GeologicProvince.466901
,0,147.56432273379903,-25.63022847661235,GA.GeologicProvince.529302
,0,127.46195830071738,-24.19786601758648,GA.GeologicProvince.467256
,0,132.58731389008375,-28.206350814037155,GA.GeologicProvince.576199
,0,138.42578237616607,-20.493933827012352,GA.GeologicProvince.468269
,0,126.02302643397924,-20.528529874143945,GA.GeologicProvince.468269
,0,147.934704436319,-31.07378848157866,GA.GeologicProvince.27354
,0,149.4576848295324,-27.54029469784399,GA.GeologicProvince.530059
Allendale,1,148.1897319240552,-32.548906296134525,
,0,129.57135496602973,-29.052828564810767,GA.GeologicProvince.22115
,0,143.36821043919238,-24.427412188407096,GA.GeologicProvince.529801
,0,134.19243861889785,-26.66723894204071,GA.GeologicProvince.529551
,0,128.05911108301248,-24.3055190784664,GA.GeologicProvince.22078
,0,122.29314532904046,-25.311247436227443,GA.GeologicProvince.468269
,0,125.5421135510496,-27.4068268615567,GA.GeologicProvince.464632
,0,126.80567379123669,-24.52366379062047,GA.GeologicProvince.466901
,0,133.53270734694942,-29.278909930176965,GA.GeologicProvince.40671
,0,129.03512055609522,-21.74463548183077,GA.GeologicProvince.467256
Gemini,1,148.01618018651078,-33.36241167280792,
,0,147.6762292329777,-21.357277544302534,GA.GeologicProvince.559189
,0,142.02603754818097,-26.43203772100667,GA.GeologicProvince.20489
,0,133.84035503716908,-24.701602042991187,GA.GeologicProvince.466901
,0,127.31090835404964,-23.005709060565884,GA.GeologicProvince.466901
Sunday Creek,1,148.46896021580037,-37.51897769515718,
,0,124.92348265954988,-24.48167647968562,GA.GeologicProvince.576179
,0,125.55904771783638,-26.36003653556471,GA.GeologicProvince.22115
,0,122.68148405736248,-19.02404048924644,GA.GeologicProvince.468269
Sunday Creek,1,148.4441928358877,-37.54279681641632,
,0,125.12402619321134,-27.777374468208983,GA.GeologicProvince.22115
,0,135.66025398948034,-20.096515930327843,GA.GeologicProvince.468265
,0,130.15594129494988,-21.40168767755763,GA.GeologicProvince.364771
,0,141.34243150279846,-21.55483145580224,GA.GeologicProvince.529727
Frogmore,1,148.80562710950093,-34.27914651535417,
,0,135.544676710841,-24.7859638324981,GA.GeologicProvince.529302
,0,145.20725381883864,-22.101683186496192,GA.GeologicProvince.529302
,0,136.29423553452898,-25.36724914525851,GA.GeologicProvince.529551
,0,123.58593222357874,-25.32450295814589,GA.GeologicProvince.466902
,0,138.21989869840272,-22.715254171975257,GA.GeologicProvince.364771
,0,134.19226553209347,-24.216090972450072,GA.GeologicProvince.467256
,0,122.19147652763436,-18.890123008984613,GA.GeologicProvince.468269
Town Creek,1,146.78922328133854,-20.428691326279036,
,0,135.99708591786882,-30.17528742384591,GA.GeologicProvince.513114
,0,145.70752470487193,-24.38182310703211,GA.GeologicProvince.550790
Mag H1,1,147.44688852372622,-34.3153356051974,
,0,139.84699596405358,-28.286904869201997,GA.GeologicProvince.20489
,0,146.65338910236366,-23.385027511620248,GA.GeologicProvince.20489
,0,135.88163094638185,-29.267099779579343,GA.GeologicProvince.40671
,0,145.48863780493903,-21.602438421730508,GA.GeologicProvince.529302
Beaks Mountain,1,147.5870849968047,-20.004674454836064,
,0,116.53276934713168,-27.37459304044588,GA.GeologicProvince.466901
Mt. Poole,1,152.41087374540123,-29.833115530591325,
Mount Darcy,1,143.22443689353315,-18.238018122440607,
,0,139.2029965103347,-23.382076947720588,GA.GeologicProvince.529302
Peak Hill,1,148.22714690589132,-32.74191181241105,
,0,130.37236589983016,-19.70215870719254,GA.GeologicProvince.22109
,0,138.1294786971743,-21.96990388253108,GA.GeologicProvince.529556
,0,131.19898727940682,-17.272536290542448,GA.GeologicProvince.468269
,0,134.3246205854528,-19.08637203310601,GA.GeologicProvince.468269
Town Creek,1,146.7789188633997,-20.42501843817656,
Racecourse (Bushranger),1,149.68147705089524,-33.83872022596229,
,0,148.14563190264943,-28.38369587397789,GA.GeologicProvince.27354
Brazen,1,148.0575495635388,-32.93406393415617,
,0,139.67189655235526,-28.83674440790016,GA.GeologicProvince.529551
,0,134.5069573253736,-22.50915086210523,GA.GeologicProvince.468269
,0,125.8513389449346,-24.91590282095741,GA.GeologicProvince.466902
,0,131.57132018554805,-22.62604891635572,GA.GeologicProvince.467256
,0,131.33333333078016,-29.48297618253198,GA.GeologicProvince.22115
,0,134.368567754256,-21.912337371256687,GA.GeologicProvince.468041
,0,137.7741700763404,-26.43860485514901,GA.GeologicProvince.529551
Netley Hill,1,140.07991306009325,-32.83086108555992,
,0,133.58946839743035,-25.05134525949972,GA.GeologicProvince.467256
,0,130.15348713336033,-14.353987205034285,GA.GeologicProvince.467103
,0,128.736471646933,-17.485376523848597,GA.GeologicProvince.467206
,0,138.9255148709731,-23.80523118979629,GA.GeologicProvince.364771
,0,126.96832974410468,-16.43159506516917,GA.GeologicProvince.467107
,0,123.44181051092056,-24.77459749836601,GA.GeologicProvince.468269
,0,136.80313104448626,-21.81727124717492,GA.GeologicProvince.468269
,0,144.75814315167366,-21.34721088260413,GA.GeologicProvince.20489
,0,136.4539867087354,-18.65454623997225,GA.GeologicProvince.468269
,0,136.21222769378326,-27.090420433572856,GA.GeologicProvince.529549
,0,150.00329780370046,-31.70180060554192,GA.GeologicProvince.530016
,0,139.20953369523627,-23.91532644338293,GA.GeologicProvince.529556
Endeavour E-37,1,147.9681814239464,-32.93730882722976,
,0,146.71368308933762,-26.76933141040245,GA.GeologicProvince.20489
,0,141.1600650931898,-25.81497365607888,GA.GeologicProvince.529511
,0,124.42635288075468,-25.193691047459,GA.GeologicProvince.22115
,0,136.36394446207285,-20.290698727944918,GA.GeologicProvince.551269
Mannersley,1,150.85277070351094,-24.07727600459624,
Boddington,1,116.40856237800918,-32.74379693491888,
,0,133.04473211577042,-18.88200612164821,GA.GeologicProvince.22109
,0,135.17246255833604,-25.081387715353067,GA.GeologicProvince.529302
,0,140.98598810455417,-26.209961650996835,GA.GeologicProvince.529801
,0,132.89042811359786,-26.74519889000255,GA.GeologicProvince.529551
,0,130.9501627574508,-20.41029137109394,GA.GeologicProvince.576216
,0,132.792194371217,-24.534403025787405,GA.GeologicProvince.364772
Calgoa,1,152.18565608892467,-25.88483266661122,
Cargo,1,148.7887860108328,-33.42790468422177,
,0,137.542961440801,-21.774535307156285,GA.GeologicProvince.468041
,0,148.85900174543346,-31.79112864874667,GA.GeologicProvince.530016
,0,132.10647290116822,-25.137564607724727,GA.GeologicProvince.467256
,0,128.7002407067509,-17.526930068576366,GA.GeologicProvince.467206
,0,132.1709123313241,-25.459242270890115,GA.GeologicProvince.364772
,0,128.81177651318205,-21.2598368225847,GA.GeologicProvince.468269
,0,130.55853948934174,-17.447949516275315,GA.GeologicProvince.467208
,0,132.35539634777143,-24.304098441339228,GA.GeologicProvince.466901
Moonmera,1,150.37358762692492,-23.55332446619742,
,0,148.97010747086728,-25.5242834369933,GA.GeologicProvince.449962
Bank,1,146.76093122524662,-20.1292647925843,
Mount Darcy,1,143.27811355324468,-18.22635356542016,
,0,132.2699056560258,-14.916520808794484,GA.GeologicProvince.468269
,0,133.60026113901452,-24.532027013716814,GA.GeologicProvince.466901
Cargo,1,148.78252266859369,-33.413299159941545,
,0,126.3437063256676,-26.73879592570033,GA.GeologicProvince.22115
Greenvale Project (Cockie Creek deposit),1,144.75250408847214,-19.065755149658195,
Endeavour E-31N,1,148.0643842649065,-32.932207150080885,
,0,123.50119905521736,-25.207096322833426,GA.GeologicProvince.468269
,0,132.7287647120852,-18.56391655386759,GA.GeologicProvince.22109
Endeavour E-37,1,147.9593588349114,-32.90815040505355,
,0,124.27130664353682,-26.600019538087043,GA.GeologicProvince.468269
,0,129.99030825352526,-17.714248136387656,GA.GeologicProvince.467208
,0,146.7482077490112,-23.052262482743483,GA.GeologicProvince.20489
Hopetoun,1,147.99646958596077,-32.992625453367374,
Netley Hill,1,140.04258070855838,-32.80117227800555,
,0,141.94099203703962,-20.772302331851886,GA.GeologicProvince.529302
,0,143.8372589088561,-15.525599290513922,GA.GeologicProvince.20437
,0,132.43629652854878,-24.152163986382156,GA.GeologicProvince.467256
,0,138.01671765950036,-19.98485020495213,GA.GeologicProvince.468269
,0,132.469843512366,-17.59459560453218,GA.GeologicProvince.22109
,0,142.8230697393103,-12.904386351097092,GA.GeologicProvince.20489
,0,122.34761546179112,-21.28790524284401,GA.GeologicProvince.466206
,0,141.24089971236822,-21.05304156791173,GA.GeologicProvince.559204
,0,132.43329638970178,-25.628506811985865,GA.GeologicProvince.364772
,0,142.58636224947173,-24.195930998728304,GA.GeologicProvince.20489
,0,134.3395902757724,-20.080526351502566,GA.GeologicProvince.468269
,0,146.3710245828288,-23.09382194592623,GA.GeologicProvince.550790
Mount Leslie,1,148.14369723771048,-20.90397768599897,
,0,146.24954501273092,-31.654926676799796,GA.GeologicProvince.559178
,0,140.94822601870487,-28.475994929927733,GA.GeologicProvince.529511
,0,138.08647499201945,-22.51204058551598,GA.GeologicProvince.529556
,0,125.6835884422196,-27.015788557277418,GA.GeologicProvince.468269
,0,133.56933373300726,-17.072889424526522,GA.GeologicProvince.529556
,0,126.04681796123768,-25.72187990132637,GA.GeologicProvince.466901
,0,125.32102899629557,-25.788127517372835,GA.GeologicProvince.468269
Cullingarai,1,147.3861366161176,-34.20818649748825,
,0,131.17031419500046,-20.30701957903342,GA.GeologicProvince.467256
,0,130.40001848379242,-26.70362188353858,GA.GeologicProvince.466901
,0,141.77775435271303,-25.381685690305883,GA.GeologicProvince.529551
,0,140.96872891015204,-28.9935634568825,GA.GeologicProvince.529302
,0,141.4445844268714,-30.07125391197548,GA.GeologicProvince.529302
,0,136.0622087848608,-29.512937726551044,GA.GeologicProvince.529302
,0,136.28200592433515,-17.40930380053327,GA.GeologicProvince.468269
,0,143.65500624554042,-23.38247799162982,GA.GeologicProvince.20489
,0,141.7544192893392,-23.929314067267317,GA.GeologicProvince.550790
,0,135.6538834275285,-26.167932614432097,GA.GeologicProvince.529302
,0,133.21169258578135,-27.15295401252732,GA.GeologicProvince.22115
,0,128.20947839597068,-21.7264811092581,GA.GeologicProvince.468269
,0,141.39609104501545,-25.664887968815304,GA.GeologicProvince.529551
,0,132.5175754688178,-25.19829952899705,GA.GeologicProvince.364772
,0,134.88106094628432,-24.94976506130523,GA.GeologicProvince.529302
,0,125.06238858051135,-24.76437181256144,GA.GeologicProvince.468269
,0,135.44318354281944,-25.10452576610604,GA.GeologicProvince.467262
Bodangora,1,149.0345393586408,-32.464655831296575,
,0,143.88643523602065,-23.591368189582905,GA.GeologicProvince.529302
,0,132.99924266755153,-24.05315092124608,GA.GeologicProvince.466901
Copper Hill,1,148.88347361529125,-33.03923599415771,
Endeavour E-31N,1,148.09121926733877,-32.92743191895578,
,0,131.44973197887353,-17.84879220434581,GA.GeologicProvince.468269
,0,140.9897882378336,-25.316832772352893,GA.GeologicProvince.529302
Tartana project,1,144.2841033562273,-16.928575535062656,
,0,147.02044119933564,-25.24910012503836,GA.GeologicProvince.20489
,0,123.51999374517472,-28.590019231211723,GA.GeologicProvince.464632
Bowen Park,1,148.86849959156925,-33.337858278133204,
,0,146.07922125094248,-22.990784794641367,GA.GeologicProvince.559189
,0,146.5765226186636,-24.717214926885514,GA.GeologicProvince.529302
,0,130.96188333386146,-26.76430265749968,GA.GeologicProvince.467262
Endeavour 43 (E43),1,147.51717313768918,-33.72473884621706,
,0,142.3302705395779,-21.60934826116096,GA.GeologicProvince.529302
,0,127.23523821045262,-23.743567576061768,GA.GeologicProvince.467256
,0,136.43906767404692,-26.20366334886154,GA.GeologicProvince.529549
,0,137.1972017509204,-27.02792383492582,GA.GeologicProvince.529801
,0,146.71021776555514,-30.901274678077584,GA.GeologicProvince.559178
,0,137.3723005817342,-26.333484999461565,GA.GeologicProvince.529801
,0,133.56534185031893,-17.085118987271333,GA.GeologicProvince.529556
,0,131.4265956642058,-20.79615518727589,GA.GeologicProvince.468269
,0,141.1980681493499,-26.21322554370079,GA.GeologicProvince.20489
Gemini,1,148.05776762029527,-33.35885152406741,
,0,128.21515090874132,-24.5818924836612,GA.GeologicProvince.467256
,0,146.38608389847928,-23.693151929635857,GA.GeologicProvince.559189
,0,134.77654819760642,-19.10854794637341,GA.GeologicProvince.468043
,0,140.47526350050111,-29.85520837998337,GA.GeologicProvince.529801
,0,128.68270624332436,-21.9313158634376,GA.GeologicProvince.467256
,0,127.77483607935444,-24.82390569766178,GA.GeologicProvince.22078
,0,148.8178822655938,-31.916298511048065,GA.GeologicProvince.27354
,0,143.62632612195017,-27.39000285591892,GA.GeologicProvince.529302
,0,145.5252979508616,-26.67560333681292,GA.GeologicProvince.20489
,0,137.39699483965933,-25.09243023416334,GA.GeologicProvince.529549
,0,133.8353028766445,-21.21582120035201,GA.GeologicProvince.364771
,0,133.75290458105644,-23.92176757937455,GA.GeologicProvince.22078
,0,128.62681978730475,-21.60860127608707,GA.GeologicProvince.467255
,0,143.94577021821303,-16.129549938371838,GA.GeologicProvince.20437
Dimbulah,1,145.10051982393117,-17.219522408685194,
,0,138.91301202469455,-23.748193360169683,GA.GeologicProvince.364771
,0,145.65105578688292,-23.653091565088683,GA.GeologicProvince.20489
,0,146.1693963674143,-33.07679235317464,GA.GeologicProvince.559178
Western Tharsis,1,145.6310036419316,-41.99857062718145,
,0,139.576727267891,-27.907208207356405,GA.GeologicProvince.529511
,0,140.64882441600264,-28.021328977998856,GA.GeologicProvince.529551
Bowen Park,1,148.8487485486514,-33.339334978482235,
,0,120.59367048750852,-19.979602185067627,GA.GeologicProvince.576265
,0,135.09430369310363,-19.90069558578565,GA.GeologicProvince.468269
,0,141.77435889899564,-24.53985068618504,GA.GeologicProvince.529302
Moorilda,1,149.345688944039,-33.580706773825966,
,0,142.29707532525225,-27.98500642111017,GA.GeologicProvince.529302
,0,115.89633508561906,-26.945351474356897,GA.GeologicProvince.466901
,0,146.5807992274448,-30.605407138482416,GA.GeologicProvince.559178
Greens Creek,1,147.49523265832843,-34.306449253771426,
,0,137.56441722015202,-20.223958756303443,GA.GeologicProvince.559201
,0,151.18498491699884,-31.419482434079416,GA.GeologicProvince.40540
,0,144.94680260008482,-33.98438586735124,GA.GeologicProvince.530359
,0,127.61359929274468,-15.153424010080617,GA.GeologicProvince.468269
,0,133.8320715988943,-25.30324309698032,GA.GeologicProvince.364772
,0,125.78626886918732,-25.753152396198637,GA.GeologicProvince.22115
,0,131.54458676195304,-16.975754182636653,GA.GeologicProvince.468269
,0,135.67165194521158,-18.519388397694268,GA.GeologicProvince.529556
,0,143.33473254107247,-30.206318233949062,GA.GeologicProvince.529302
Temora Group (porphyry),1,147.49805070325408,-34.3006981433946,
Kelly,1,119.90019063928084,-21.79686002589653,
Moorilda,1,149.31499851837324,-33.595250486690254,
Calliope,1,151.26424507143415,-24.009887178143533,
Limonite Hill,1,150.65331786368944,-23.663628437881552,
Mag H1,1,147.44210496914008,-34.29905749919684,
Waitara,1,148.80803572477913,-21.815719497315705,
,0,131.7683290972742,-23.50113989774333,GA.GeologicProvince.22078
,0,124.79271849403268,-26.086618848593464,GA.GeologicProvince.22115
,0,143.7756774827509,-23.287902192868263,GA.GeologicProvince.529302
,0,145.06092970862494,-21.08609836935553,GA.GeologicProvince.550790
Coalstoun,1,151.84378484248722,-25.57329448247347,
,0,123.01854281436496,-24.5552958844978,GA.GeologicProvince.468269
,0,129.40908083990757,-18.68268517597764,GA.GeologicProvince.468269
,0,133.75875082590207,-22.4123814251867,GA.GeologicProvince.364771
,0,143.817564587464,-21.840154581415604,GA.GeologicProvince.20489
Chinaman Creek,1,151.61697267253658,-25.2302236393116,
,0,125.4979595327012,-20.054292752511014,GA.GeologicProvince.468269
,0,129.5518998292743,-18.64798336421939,GA.GeologicProvince.467208
,0,136.74151624478773,-21.857306268677902,GA.GeologicProvince.364771
,0,138.14271721426542,-23.254868038802663,GA.GeologicProvince.529302
,0,130.89173639452142,-18.674245648280127,GA.GeologicProvince.467226
Mag H1,1,147.45324153821326,-34.309711006958146,
,0,132.7498460310673,-20.42017066089357,GA.GeologicProvince.22109
,0,139.49645195128937,-27.60570815646733,GA.GeologicProvince.529302
,0,115.84991323783856,-26.47296432846915,GA.GeologicProvince.464632
,0,134.54646214485402,-21.10791777432953,GA.GeologicProvince.468269
